,DZ2011CD,DZ11NM_19,CA19CD,CA19NM,CA16CD,CA16NM,All_Ages_2019,All_Ages_2016,pgr19_16,DataZone2011Code,DataZone2011Name,CouncilArea2011Code,CouncilArea2016Code,CouncilArea2016Name,landcover_type_19,area_2013,area_2016,area_2019,LCR2013_16,LCR2016_19,_merge,LCRPGR_19_16
5278,S01011784,Balloch East - 03,S12000050,North Lanarkshire,S12000050,North Lanarkshire,733,722,0.00504018766460841,S01011784,Balloch East - 03,S12000044,S12000050,North Lanarkshire,Manmade,80119.77,80119.77,81651.839041,0.0,510.68968033333175,both,101323.54474007647
5279,S01011785,Balloch East - 04,S12000050,North Lanarkshire,S12000050,North Lanarkshire,775,824,-0.020435833518708247,S01011785,Balloch East - 04,S12000044,S12000050,North Lanarkshire,Manmade,74790.96,74790.96,71981.538123,0.0,-936.4739590000003,both,45825.09238699234
5280,S01011786,Kilsyth East and Croy - 01,S12000050,North Lanarkshire,S12000050,North Lanarkshire,490,483,0.0047962458173665574,S01011786,Kilsyth East and Croy - 01,S12000044,S12000050,North Lanarkshire,Manmade,26829.47,27315.83,32103.387099,162.118,1595.8523663333326,both,332729.47782512876
5281,S01011787,Kilsyth East and Croy - 02,S12000050,North Lanarkshire,S12000050,North Lanarkshire,969,962,0.002416720408353257,S01011787,Kilsyth East and Croy - 02,S12000044,S12000050,North Lanarkshire,Manmade,88762.25,88486.7,96818.857414,-91.84966667,2777.385804666667,both,1149237.5349116889
5282,S01011788,Kilsyth East and Croy - 03,S12000050,North Lanarkshire,S12000050,North Lanarkshire,687,689,-0.0009689929304364242,S01011788,Kilsyth East and Croy - 03,S12000044,S12000050,North Lanarkshire,Manmade,81388.58,82140.99,82109.079216,250.805,-10.636928000002325,both,10977.301965672303
5283,S01011789,Kilsyth East and Croy - 04,S12000050,North Lanarkshire,S12000050,North Lanarkshire,1888,1165,0.1609323269018817,S01011789,Kilsyth East and Croy - 04,S12000044,S12000050,North Lanarkshire,Manmade,805042.24,1099973.35,1510934.6891700001,98310.37,136987.1130566666,both,851209.4225803734
5284,S01011790,Kilsyth East and Croy - 05,S12000050,North Lanarkshire,S12000050,North Lanarkshire,1291,1129,0.04469494223232685,S01011790,Kilsyth East and Croy - 05,S12000044,S12000050,North Lanarkshire,Manmade,84074.44,90407.18,112212.285985,2110.915667,7268.368661666667,both,162621.7262768855
5285,S01011791,Kilsyth East and Croy - 06,S12000050,North Lanarkshire,S12000050,North Lanarkshire,676,703,-0.013054605255900268,S01011791,Kilsyth East and Croy - 06,S12000044,S12000050,North Lanarkshire,Manmade,48553.41,48553.41,48481.348021,0.0,-24.02065966666851,both,1840.0142475247908
5286,S01011792,Kilsyth East and Croy - 07,S12000050,North Lanarkshire,S12000050,North Lanarkshire,901,905,-0.0014765620305293911,S01011792,Kilsyth East and Croy - 07,S12000044,S12000050,North Lanarkshire,Manmade,170391.06,171904.17,173560.73192299996,504.371,552.1873076666476,both,-373968.2426133307
5287,S01011793,Kilsyth East and Croy - 08,S12000050,North Lanarkshire,S12000050,North Lanarkshire,1210,1060,0.04411715049489134,S01011793,Kilsyth East and Croy - 08,S12000044,S12000050,North Lanarkshire,Manmade,291313.52,452656.89,640243.4560760001,53781.123329999995,62528.8553586667,both,1417336.6742239483
5288,S01011794,Kilsyth Bogside - 01,S12000050,North Lanarkshire,S12000050,North Lanarkshire,792,848,-0.02277308132582573,S01011794,Kilsyth Bogside - 01,S12000044,S12000050,North Lanarkshire,Manmade,50457.27,50457.27,52102.948876999995,0.0,548.5596256666686,both,-24088.07213297818
5289,S01011795,Kilsyth Bogside - 02,S12000050,North Lanarkshire,S12000050,North Lanarkshire,633,638,-0.00262262040020456,S01011795,Kilsyth Bogside - 02,S12000044,S12000050,North Lanarkshire,Manmade,40365.11,40448.9,42926.399937,27.92933333,825.8333123333334,both,-314888.6176089074
5290,S01011796,Kilsyth Bogside - 03,S12000050,North Lanarkshire,S12000050,North Lanarkshire,826,704,0.053272139120978564,S01011796,Kilsyth Bogside - 03,S12000044,S12000050,North Lanarkshire,Manmade,73584.29,78522.02,81862.039069,1645.909667,1113.3396896666673,both,20899.09862899112
5291,S01011797,Kilsyth Bogside - 04,S12000050,North Lanarkshire,S12000050,North Lanarkshire,944,997,-0.018208201272112538,S01011797,Kilsyth Bogside - 04,S12000044,S12000050,North Lanarkshire,Manmade,185401.94,203276.45,214356.726821,5958.169,3693.425606999992,both,-202844.0674509018
5292,S01011798,Balmalloch - 01,S12000050,North Lanarkshire,S12000050,North Lanarkshire,536,537,-0.0006213111460209177,S01011798,Balmalloch - 01,S12000044,S12000050,North Lanarkshire,Manmade,40926.28,40926.28,44090.395024,0.0,1054.7050079999997,both,-1697547.2189009963
5293,S01011799,Balmalloch - 02,S12000050,North Lanarkshire,S12000050,North Lanarkshire,830,849,-0.007544495173567919,S01011799,Balmalloch - 02,S12000044,S12000050,North Lanarkshire,Manmade,68691.37,68784.47,71758.58166,31.034000000000002,991.3705533333316,both,-131403.1662193371
5294,S01011800,Balmalloch - 03,S12000050,North Lanarkshire,S12000050,North Lanarkshire,488,525,-0.02436095224615885,S01011800,Balmalloch - 03,S12000044,S12000050,North Lanarkshire,Manmade,62295.97,62295.97,65773.23193099999,0.0,1159.0873103333288,both,-47579.72096579639
5295,S01011801,Balmalloch - 04,S12000050,North Lanarkshire,S12000050,North Lanarkshire,526,547,-0.01304919656142378,S01011801,Balmalloch - 04,S12000044,S12000050,North Lanarkshire,Manmade,35211.99,35238.12,34679.75451,8.708333332999999,-186.1218300000013,both,14263.087319124097
5296,S01011802,Balmalloch - 05,S12000050,North Lanarkshire,S12000050,North Lanarkshire,677,685,-0.0039158551166501,S01011802,Balmalloch - 05,S12000044,S12000050,North Lanarkshire,Manmade,63680.33,63680.33,64311.717488,0.0,210.46249600000007,both,-53746.24181194032
5297,S01011803,Balmalloch - 06,S12000050,North Lanarkshire,S12000050,North Lanarkshire,585,614,-0.016127693638428666,S01011803,Balmalloch - 06,S12000044,S12000050,North Lanarkshire,Manmade,387502.7,390149.22,605848.0598249999,882.1743332999997,71899.61327499997,both,-4458146.024282069
5298,S01011804,"Stromness, Sandwick and Stenness - 01",S12000023,Orkney Islands,S12000023,Orkney Islands,723,738,-0.0068448674805692885,S01011804,"Stromness, Sandwick and Stenness - 01",S12000023,S12000023,Orkney Islands,Manmade,80328.74,80709.68,80987.89843199999,126.98100000000001,92.73947733333141,both,-13548.76154967112
5299,S01011805,"Stromness, Sandwick and Stenness - 02",S12000023,Orkney Islands,S12000023,Orkney Islands,547,552,-0.0030330812850380487,S01011805,"Stromness, Sandwick and Stenness - 02",S12000023,S12000023,Orkney Islands,Manmade,127868.46,128409.74,128859.861354,180.4266667,150.04045133332934,both,-49467.995491405745
5300,S01011806,"Stromness, Sandwick and Stenness - 03",S12000023,Orkney Islands,S12000023,Orkney Islands,830,828,0.0008041821351279753,S01011806,"Stromness, Sandwick and Stenness - 03",S12000023,S12000023,Orkney Islands,Manmade,432810.96,456324.44,496474.37472,7837.826667,13383.31157333332,both,16642139.869475635
5301,S01011807,"Stromness, Sandwick and Stenness - 04",S12000023,Orkney Islands,S12000023,Orkney Islands,1094,1068,0.008017654487262106,S01011807,"Stromness, Sandwick and Stenness - 04",S12000023,S12000023,Orkney Islands,Manmade,1044530.36,1052114.64,1166214.69765,2528.093333,38033.35255000003,both,4743700.618481974
5302,S01011808,West Mainland - 01,S12000023,Orkney Islands,S12000023,Orkney Islands,708,717,-0.004210582301966858,S01011808,West Mainland - 01,S12000023,S12000023,Orkney Islands,Manmade,262767.99,265599.16,545214.95148,943.722,93205.26382666668,both,-22135955.823290378
5303,S01011809,West Mainland - 02,S12000023,Orkney Islands,S12000023,Orkney Islands,729,710,0.008802920657765669,S01011809,West Mainland - 02,S12000023,S12000023,Orkney Islands,Manmade,567750.62,570917.52,611592.95498,1055.632667,13558.478326666673,both,1540224.9837053565
5304,S01011810,West Mainland - 03,S12000023,Orkney Islands,S12000023,Orkney Islands,1048,1019,0.009353943886087571,S01011810,West Mainland - 03,S12000023,S12000023,Orkney Islands,Manmade,687895.26,702596.1,757031.9780499998,4900.281,18145.292683333275,both,1939854.771880914
5305,S01011811,West Mainland - 04,S12000023,Orkney Islands,S12000023,Orkney Islands,1089,1088,0.00030623183902419546,S01011811,West Mainland - 04,S12000023,S12000023,Orkney Islands,Manmade,992614.4,995842.59,1299451.75311,1076.063,101203.05436999998,both,330478550.8015184
5306,S01011812,West Mainland - 05,S12000023,Orkney Islands,S12000023,Orkney Islands,679,653,0.013014666094088348,S01011812,West Mainland - 05,S12000023,S12000023,Orkney Islands,Manmade,623326.26,631519.61,697765.0422,2731.1173329999997,22081.810733333346,both,1696686.6897463906
5307,S01011813,East Mainland - 01,S12000023,Orkney Islands,S12000023,Orkney Islands,812,819,-0.0028612478971304805,S01011813,East Mainland - 01,S12000023,S12000023,Orkney Islands,Manmade,473069.68,475697.8,508071.46823,876.0403332999997,10791.222743333336,both,-3771509.1915509156
5308,S01011814,East Mainland - 02,S12000023,Orkney Islands,S12000023,Orkney Islands,769,772,-0.0012978601730440698,S01011814,East Mainland - 02,S12000023,S12000023,Orkney Islands,Manmade,744470.33,758537.49,823156.9302,4689.055,21539.813399999985,both,-16596405.25795577
5309,S01011815,East Mainland - 03,S12000023,Orkney Islands,S12000023,Orkney Islands,952,891,0.022073535773518674,S01011815,East Mainland - 03,S12000023,S12000023,Orkney Islands,Manmade,753025.07,762207.09,808831.5335339998,3060.672667000001,15541.481177999949,both,704077.5586412783
5310,S01011816,East Mainland - 04,S12000023,Orkney Islands,S12000023,Orkney Islands,867,811,0.022256974221709653,S01011816,East Mainland - 04,S12000023,S12000023,Orkney Islands,Manmade,234964.55,253243.32,261552.38888,6092.9209999999985,2769.6896266666686,both,124441.4267221053
5311,S01011817,East Mainland - 05,S12000023,Orkney Islands,S12000023,Orkney Islands,1191,889,0.09748377794713184,S01011817,East Mainland - 05,S12000023,S12000023,Orkney Islands,Manmade,912718.53,964926.05,1114354.93251,17402.506,49809.6275033333,both,510952.98676613095
5312,S01011818,West Kirkwall - 01,S12000023,Orkney Islands,S12000023,Orkney Islands,1029,1019,0.003255234203774955,S01011818,West Kirkwall - 01,S12000023,S12000023,Orkney Islands,Manmade,130880.89,131281.75,131747.45238799998,133.622,155.23412933332534,both,47687.54553921405
5313,S01011819,West Kirkwall - 02,S12000023,Orkney Islands,S12000023,Orkney Islands,741,752,-0.004911899551250984,S01011819,West Kirkwall - 02,S12000023,S12000023,Orkney Islands,Manmade,71503.64,71610.91,71610.93291799999,35.757,0.007639333329279906,both,-1.55527067472996
5314,S01011820,West Kirkwall - 03,S12000023,Orkney Islands,S12000023,Orkney Islands,898,906,-0.0029564125802599237,S01011820,West Kirkwall - 03,S12000023,S12000023,Orkney Islands,Manmade,122387.14,128732.85,131780.653099,2115.236333,1015.9343663333276,both,-343637.54677434365
5315,S01011821,West Kirkwall - 04,S12000023,Orkney Islands,S12000023,Orkney Islands,420,412,0.0064104539759625295,S01011821,West Kirkwall - 04,S12000023,S12000023,Orkney Islands,Manmade,193833.6,195011.18,195750.14746,392.5243333,246.32248666666175,both,38425.12364807618
5316,S01011822,West Kirkwall - 05,S12000023,Orkney Islands,S12000023,Orkney Islands,610,624,-0.007563803734023588,S01011822,West Kirkwall - 05,S12000023,S12000023,Orkney Islands,Manmade,152987.74,147317.23,145798.98465300002,-1890.1726670000005,-506.08178233332967,both,66908.37046139456
5317,S01011823,East Kirkwall - 01,S12000023,Orkney Islands,S12000023,Orkney Islands,607,636,-0.015556590760207975,S01011823,East Kirkwall - 01,S12000023,S12000023,Orkney Islands,Manmade,100601.57,108065.67,108688.15059499998,2488.032,207.4935316666621,both,-13337.982265202183
5318,S01011824,East Kirkwall - 02,S12000023,Orkney Islands,S12000023,Orkney Islands,626,658,-0.016618186741739562,S01011824,East Kirkwall - 02,S12000023,S12000023,Orkney Islands,Manmade,61669.72,61391.38,61394.940585,-92.77966667,1.1868616666688467,both,-71.41944455876346
5319,S01011825,East Kirkwall - 03,S12000023,Orkney Islands,S12000023,Orkney Islands,511,523,-0.007737291287072829,S01011825,East Kirkwall - 03,S12000023,S12000023,Orkney Islands,Manmade,111780.98,122636.56,124213.932705,3618.527,525.7909016666672,both,-67955.42291979346
5320,S01011826,East Kirkwall - 04,S12000023,Orkney Islands,S12000023,Orkney Islands,602,627,-0.013563031774699892,S01011826,East Kirkwall - 04,S12000023,S12000023,Orkney Islands,Manmade,132324.13,129039.06,129305.438793,-1095.0230000000001,88.79293100000359,both,-6546.687530853941
5321,S01011827,Isles - 01,S12000023,Orkney Islands,S12000023,Orkney Islands,507,501,0.003968300835439486,S01011827,Isles - 01,S12000023,S12000023,Orkney Islands,Manmade,1223446.6,1239776.45,1520922.7584000004,5443.283,93715.43613333348,both,23616010.98797606
5322,S01011828,Isles - 02,S12000023,Orkney Islands,S12000023,Orkney Islands,988,985,0.00101368552525964,S01011828,Isles - 02,S12000023,S12000023,Orkney Islands,Manmade,789615.84,796161.45,894939.83071,2181.8696670000004,32926.12690333335,both,32481599.15758867
5323,S01011829,Isles - 03,S12000023,Orkney Islands,S12000023,Orkney Islands,457,451,0.004405350463842082,S01011829,Isles - 03,S12000023,S12000023,Orkney Islands,Manmade,218598.84,220199.59,339599.7794,533.5833333,39800.06313333334,both,9034482.831729604
5324,S01011830,Isles - 04,S12000023,Orkney Islands,S12000023,Orkney Islands,574,567,0.0040900308639381325,S01011830,Isles - 04,S12000023,S12000023,Orkney Islands,Manmade,706635.3,717618.84,777829.60325,3661.1796670000003,20070.25441666669,both,4907115.639059461
5325,S01011831,Isles - 05,S12000023,Orkney Islands,S12000023,Orkney Islands,847,847,0.0,S01011831,Isles - 05,S12000023,S12000023,Orkney Islands,Manmade,1153361.09,1213919.34,1287158.91434,20186.083,24413.191446666606,both,inf
5326,S01011832,Isles - 06,S12000023,Orkney Islands,S12000023,Orkney Islands,815,787,0.011653288274486485,S01011832,Isles - 06,S12000023,S12000023,Orkney Islands,Manmade,1051026.16,1071227.25,1126152.47941,6733.695667,18308.409803333383,both,1571093.872569643
5327,S01011833,"Powmill, Cleish and Scotlandwell - 01",S12000048,Perth and Kinross,S12000048,Perth and Kinross,1015,1009,0.0019762903740928846,S01011833,"Powmill, Cleish and Scotlandwell - 01",S12000024,S12000048,Perth and Kinross,Manmade,488573.84,519244.12,700754.20588,10223.424,60503.36196000001,both,30614611.47265416
5328,S01011834,"Powmill, Cleish and Scotlandwell - 02",S12000048,Perth and Kinross,S12000048,Perth and Kinross,797,569,0.11232474822129468,S01011834,"Powmill, Cleish and Scotlandwell - 02",S12000024,S12000048,Perth and Kinross,Manmade,490411.06,515464.41,728750.67039,8351.116,71095.42013,both,632945.2881562002
5329,S01011835,"Powmill, Cleish and Scotlandwell - 03",S12000048,Perth and Kinross,S12000048,Perth and Kinross,939,865,0.027361990758794547,S01011835,"Powmill, Cleish and Scotlandwell - 03",S12000024,S12000048,Perth and Kinross,Manmade,537070.61,576554.99,743530.5279600002,13161.458999999999,55658.51265333337,both,2034154.3546294745
5330,S01011836,"Powmill, Cleish and Scotlandwell - 04",S12000048,Perth and Kinross,S12000048,Perth and Kinross,889,836,0.020489540809734325,S01011836,"Powmill, Cleish and Scotlandwell - 04",S12000024,S12000048,Perth and Kinross,Manmade,370993.27,413908.59,527766.86089,14305.105669999999,37952.75696333333,both,1852299.0493424064
5331,S01011837,"Powmill, Cleish and Scotlandwell - 05",S12000048,Perth and Kinross,S12000048,Perth and Kinross,692,701,-0.004307310472306854,S01011837,"Powmill, Cleish and Scotlandwell - 05",S12000024,S12000048,Perth and Kinross,Manmade,412860.93,525781.95,501070.31396000006,37640.34133,-8237.2120133333,both,1912379.445664087
5332,S01011838,Kinross - 01,S12000048,Perth and Kinross,S12000048,Perth and Kinross,1036,864,0.060516551338457625,S01011838,Kinross - 01,S12000024,S12000048,Perth and Kinross,Manmade,141866.1,151027.34,143912.259205,3053.7493329999998,-2371.6935983333287,both,-39190.82541681688
5333,S01011839,Kinross - 02,S12000048,Perth and Kinross,S12000048,Perth and Kinross,947,988,-0.01412786818726318,S01011839,Kinross - 02,S12000024,S12000048,Perth and Kinross,Manmade,79116.42,83308.03,83328.966693,1397.201667,6.978897666665338,both,-493.98094419914565
5334,S01011840,Kinross - 03,S12000048,Perth and Kinross,S12000048,Perth and Kinross,1092,1129,-0.011107135948270556,S01011840,Kinross - 03,S12000024,S12000048,Perth and Kinross,Manmade,158936.4,174315.11,213795.436336,5126.235667,13160.108778666667,both,-1184833.6816941337
5335,S01011841,Kinross - 04,S12000048,Perth and Kinross,S12000048,Perth and Kinross,959,1016,-0.01924585108499633,S01011841,Kinross - 04,S12000024,S12000048,Perth and Kinross,Manmade,206616.64,214340.54,221848.785884,2574.632,2502.7486280000007,both,-130040.94321144842
5336,S01011842,Kinross - 05,S12000048,Perth and Kinross,S12000048,Perth and Kinross,966,929,0.013018365132893159,S01011842,Kinross - 05,S12000024,S12000048,Perth and Kinross,Manmade,102960.08,110029.04,113864.648427,2356.318667,1278.5361423333334,both,98210.19223856996
5337,S01011843,Milnathort and Crook of Devon - 01,S12000048,Perth and Kinross,S12000048,Perth and Kinross,1229,1130,0.027994399286549503,S01011843,Milnathort and Crook of Devon - 01,S12000024,S12000048,Perth and Kinross,Manmade,756938.22,791516.25,1014165.9343,11526.007,74216.56143333332,both,2651121.7716678143
5338,S01011844,Milnathort and Crook of Devon - 02,S12000048,Perth and Kinross,S12000048,Perth and Kinross,844,820,0.009616051445886115,S01011844,Milnathort and Crook of Devon - 02,S12000024,S12000048,Perth and Kinross,Manmade,335742.52,342529.87,487738.956008,2262.449333,48403.02866933334,both,5033565.901942096
5339,S01011845,Milnathort and Crook of Devon - 03,S12000048,Perth and Kinross,S12000048,Perth and Kinross,858,826,0.01266977532232806,S01011845,Milnathort and Crook of Devon - 03,S12000024,S12000048,Perth and Kinross,Manmade,211199.94,217671.91,244581.820471,2157.323333,8969.970157000002,both,707981.7856905593
5340,S01011846,Milnathort and Crook of Devon - 04,S12000048,Perth and Kinross,S12000048,Perth and Kinross,925,945,-0.0071303966604391875,S01011846,Milnathort and Crook of Devon - 04,S12000024,S12000048,Perth and Kinross,Manmade,585277.94,600116.81,769739.0721319999,4946.291333,56540.75404399994,both,-7929538.3884740835
